question,answer,ref,doc_id,dial_id
What happens if I have a moving violation conviction before I get my driver license or permit with the problem driver restriction?,"The approval for a driver license or permit with the problem driver restriction will be withdrawn if you are convicted of any of these violations: following too closely tailgatings or speeding , speed contest","[{'sp_id': '36', 'label': 'solution'}, {'sp_id': '37', 'label': 'solution'}, {'sp_id': '38', 'label': 'solution'}]",About problem driver restrictions#3_0,a40e4c53fbd59f87b8d751925cecfcf9
What if I have been convicted?,Your driver license will be revoked,"[{'sp_id': '66', 'label': 'solution'}]",About problem driver restrictions#3_0,a40e4c53fbd59f87b8d751925cecfcf9
Can I operate a commercial vehicle in another state if I have a CDL?,A driver with a CDL issued in another state can not operate a commercial motor vehicle in New York State with a problem driver restriction on their New York State record,"[{'sp_id': '18', 'label': 'solution'}, {'sp_id': '19', 'label': 'solution'}]",About problem driver restrictions#3_0,a40e4c53fbd59f87b8d751925cecfcf9
How long with my license be revoked?,Your driver license will be revoked for a minimum of 30 days. You may then apply for to the DIU for a new license and must pay a non - refundable $ 100 application fee ,"[{'sp_id': '44', 'label': 'solution'}, {'sp_id': '45', 'label': 'solution'}]",About problem driver restrictions#3_0,a40e4c53fbd59f87b8d751925cecfcf9
Where can I get more info on installation fees?,Visit the Ignition Interlock page at the NYS Division of Criminal Justice Services website,"[{'sp_id': '58', 'label': 'solution'}]",About problem driver restrictions#3_0,a40e4c53fbd59f87b8d751925cecfcf9
Do I need to install an ignition lock device?,You may be required to install an ignition interlock device on any and all vehicles you own and/or operate. You are also subject to the problem driving restrictions,"[{'sp_id': '48', 'label': 'solution'}, {'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}]",About problem driver restrictions#3_0,a40e4c53fbd59f87b8d751925cecfcf9
Why would someone have to have an ignition interlock device?,They may be ordered for people with a history of alcohol-related violations.,"[{'sp_id': '47', 'label': 'precondition'}]",About problem driver restrictions#3_0,c3ecba2a2657ea5a05aee214bd9ac881
What is a mandated ignition interlock device?,Have you had alcohol related violations?,"[{'sp_id': '47', 'label': 'precondition'}]",About problem driver restrictions#3_0,386a74dfc19a8964374d1831787d624a
Yes.,You may be required to install one on your vehicle.,"[{'sp_id': '48', 'label': 'solution'}, {'sp_id': '49', 'label': 'solution'}, {'sp_id': '50', 'label': 'solution'}]",About problem driver restrictions#3_0,386a74dfc19a8964374d1831787d624a
What if I have a problem while on driver restriction?,You license will be revoked for at least 30 days.,"[{'sp_id': '44', 'label': 'solution'}, {'sp_id': '45', 'label': 'solution'}]",About problem driver restrictions#3_0,386a74dfc19a8964374d1831787d624a
Is there an installation fee?,You can visit the Ignition Interlock page.,"[{'sp_id': '58', 'label': 'solution'}]",About problem driver restrictions#3_0,386a74dfc19a8964374d1831787d624a
Can I be convicted?,If you are your driver license will be revoked.,"[{'sp_id': '66', 'label': 'solution'}]",About problem driver restrictions#3_0,386a74dfc19a8964374d1831787d624a
Can I drive thru New York with an out of state license while on driver restriction?,Yes but you must carry attachment and abide by the rules.,"[{'sp_id': '21', 'label': 'solution'}, {'sp_id': '22', 'label': 'solution'}]",About problem driver restrictions#3_0,386a74dfc19a8964374d1831787d624a
What are the restrictions?,They will be outlined on an attachment issued to you by the DMV.,"[{'sp_id': '12', 'label': 'solution'}, {'sp_id': '13', 'label': 'solution'}]",About problem driver restrictions#3_0,386a74dfc19a8964374d1831787d624a
"Good morning, need some info. Some days ago i received a notice of non-compliance and license downgrade, but i'm not paying any attention. Is there any consequences if i don't respond to it?","It sure will be. If you keeps ignoring the notice and thus, fail to respond, you risk to having your Commercial Driver License downgraded automatically to a Non- Commercial or risk cancelling if is a permit what you use. For that, it is advised to you to comply and submit any required information to the Medical Certification Unit at least 20 days before the downgrade.","[{'sp_id': '19', 'label': 'solution'}, {'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,776a91b92aceb59c24d0a98eb6418007
I would like to know what would happen if I forget not to respond to the notice of non-compliance and licence downgrade.,That will result in your Commercial Driver License automatically being downgraded to a Non-CDL class and/or your Commercial Learner Permit being cancelled as of the effective date on the notice.We recommend that you submit your required information to the Medical Certification Unit at least 20 days before the effective date of the downgrade. This will allow reception and processing time.,"[{'sp_id': '19', 'label': 'solution'}, {'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,28d860a70c4c6237455a457e749259f4
What steps should I follow if I get a notice of non-compliance and licence downgrade?,Null,"[{'sp_id': '2', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,28d860a70c4c6237455a457e749259f4
What happens if I have been convicted of more than one serious offense?,Your commercial driver license may be suspended.,"[{'sp_id': '37', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,28d860a70c4c6237455a457e749259f4
What are the consequences of not responding to a Notice of non-compliance and license downgrade that I have received?,"If you have a Commercial Driver License, this will be automatically downgraded to a Non-CDL class and/or your Commercial Learner Permit being cancelled. It is strongly recommended that you submit the required information to the Medical Certification Unit, at least 20 days before the downgrade comes into force, as this will allow it to be processed in time","[{'sp_id': '19', 'label': 'solution'}, {'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,859b91b7af11d97fb0909aaff5740ce5
What happens my commercial driver license if I am convicted of more than one serious offence?,"In this instance, your commercial driver license may be suspended","[{'sp_id': '37', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,859b91b7af11d97fb0909aaff5740ce5
"I forgot to answer to the notice of non-compliance and license downgrade, is that a problem?","Yes, this will result in your Commercial Driver License automatically being downgraded to a Non - CDL class and/or your Commercial Learner Permit being cancelled. Please, submit teh required information to the Medical Certification Unit at least 20 days before the effective date of the downgrade. This will allow for receipt and processing time.","[{'sp_id': '19', 'label': 'solution'}, {'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,29bfc7bcfd1f65a630388ffdda55ab8d
I received a notice of non-compliance and license downgrade. What happens if I don't respond?,You should respond or it will result in your license being automatically downgraded. ,"[{'sp_id': '19', 'label': 'solution'}, {'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,a4f03a4956275bf398271a1b5fe1f436
What should I do since I received this notice?,You need to submit a copy of your USDOT Medical Examiners Certificate to the Medical Certification Unit.,"[{'sp_id': '2', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,a4f03a4956275bf398271a1b5fe1f436
"If I don't respond, there will be issues?","Yes, there will be many issues. Your license will not be valid. You could be charged with a violation of the Vehicle and Traffic Law VTL if you operate a commercial motor vehicle.","[{'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}, {'sp_id': '31', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,a4f03a4956275bf398271a1b5fe1f436
What if I am charged and convicted?,Your commercial drivers license may be suspended.,"[{'sp_id': '37', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,a4f03a4956275bf398271a1b5fe1f436
Why would I be charged?,You could be charged if you operate a motor vehicle and are not medically certified or in the possession of the proper license to operate the vehicle.,"[{'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}, {'sp_id': '31', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,a4f03a4956275bf398271a1b5fe1f436
What are sections 509 in reference to?,"They are considered serious disqualifying offenses under federal and state law , when committed in a commercial motor vehicle.","[{'sp_id': '35', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,a4f03a4956275bf398271a1b5fe1f436
I'm currently contesting my License downgrade on the basis of it being unfair. What happens if I don't comply with the notice that I received?,"If you don't respond in time, your license will automatically be downgraded. It is recommended that your information be submitted 20 days or more before the date to the Medical Certification Unit to allow for processing time.","[{'sp_id': '19', 'label': 'solution'}, {'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,be29a5b6656149072906c52de5245fae
I have received a notice of non compliance and license downgrade what do I do?,You need to respont to the notice at least 20 days  before the effective date of the downgrade,"[{'sp_id': '19', 'label': 'solution'}, {'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,895c54b20e7cf8551cd42f028ac09e9f
what if the downgrade has already occured?,You must complete and presend an application to reinstate your commercial priveleges,"[{'sp_id': '23', 'label': 'solution'}, {'sp_id': '24', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,895c54b20e7cf8551cd42f028ac09e9f
What if the offenses are under the sections 509,if your offenses are under section 509 if convicted  your commercial driver license may be suspended,"[{'sp_id': '35', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,895c54b20e7cf8551cd42f028ac09e9f
How do I obtain a copy of the medical examiners certificate?,You must contact the federal motor carried safety administration to have the issue resolved,"[{'sp_id': '2', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,895c54b20e7cf8551cd42f028ac09e9f
What if it has been more than 20 days before the effective date?,Failure to respond to the notice within the time frame  will result in automatic downgrade,"[{'sp_id': '19', 'label': 'solution'}, {'sp_id': '20', 'label': 'solution'}, {'sp_id': '21', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,895c54b20e7cf8551cd42f028ac09e9f
how do I contact the federal motor carrier administration examiner?,"you can send the document to dmv by mail NYS DMVMedical Certification UnitPO Box 2601Albany , [11] NY 12220 - 0601 or by fax 518 486 - 4421 / 518 486 - 3260 ","[{'sp_id': '7', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,895c54b20e7cf8551cd42f028ac09e9f
What if I no linger want a learner permit?,you can get a non commercial duplicate  license online after the effective date on the downgrade notice,"[{'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}, {'sp_id': '31', 'label': 'solution'}]",Commercial Driver License Downgrades#3_0,895c54b20e7cf8551cd42f028ac09e9f
