question,answer,model_answer,ref,retrived_doc,doc_id,dial_id
Not right now. But I worry it could expire and I don't know what I'll have to do.,Do you know how often you need to get a background check?,4If,"[[{'sp_id': '5', 'label': 'precondition'}]]","To keep your HazMat endorsement , you must pass the test again within two years before your CDL expires. You can take the test when you apply to renew your CDL , or you can take the test up to two years before the expiration date of your CDL. 4If",Renew a hazardous materials (HazMat) endorsement#1_0,a3cb40c4925eae18388a4a7e3b6bec8c
I'm not really sure about it. ,Do you know how to provide your fingerprints for this background check?,no,"[[{'sp_id': '8', 'label': 'precondition'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,a3cb40c4925eae18388a4a7e3b6bec8c
"Yes, I have the idea. But any extra explanation from you would be useful.","No problem. The service for the required fingerprinting is being provided by identigo, and all hazmat endorsement applicants must go to the identogo id centers located in the new york state.",I am a teacher.,"[[{'sp_id': '9', 'label': 'solution'}, {'sp_id': '10', 'label': 'solution'}, {'sp_id': '11', 'label': 'solution'}]]",Change for more information.,Renew a hazardous materials (HazMat) endorsement#1_0,a3cb40c4925eae18388a4a7e3b6bec8c
While the background checks is complete can I get a temporary endorsement meanwhile?,"Sorry, but no. It's not possible, not until we be sure of the process of the background check be complete.",Yes,"[[{'sp_id': '27', 'label': 'solution'}, {'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}]]",Can I get a temporary HazMat endorsement before the background checks are complete?,Renew a hazardous materials (HazMat) endorsement#1_0,a3cb40c4925eae18388a4a7e3b6bec8c
This renew process can be done through the dmv?,"Is not possible, sorry.",Do it online,"[[{'sp_id': '70', 'label': 'solution'}]]","Do it at the DMV: 
You can't renew a HazMat endorsement at a DMV office. 

Show ""do it online"" button in megamenu: 


Topic: 
Commercial Drivers [6 ] 

Related PDFs: 


show mydmv button in megamenu: 


Disable this transaction?:",Renew a hazardous materials (HazMat) endorsement#1_0,a3cb40c4925eae18388a4a7e3b6bec8c
"Hello. I came here to ask a few questions about my HazMat endorsement, hoping that you can answer them for me.",Of course. Would you like to know how to renew your hazardous materials (HazMat) endorsement?,Is HazMat a good endorsement for me?,"[[{'sp_id': '2', 'label': 'precondition'}]]",What if I no longer need the HazMat endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,643e87f54a53ea908b16e517e694e2ea
"No, I have already done that.",Would you like to know how often you need to get a background check?,I have not,"[[{'sp_id': '5', 'label': 'precondition'}]]","endorsements. Please do not request the results of background checks from the DMV, Identogo, or the TSA. Wait to receive the notifications in the mail.",Renew a hazardous materials (HazMat) endorsement#1_0,643e87f54a53ea908b16e517e694e2ea
"No, I know this already.",Would you like to know how to provide your fingerprints for the background check?,I am a driver.,"[[{'sp_id': '8', 'label': 'precondition'}]]","If you do not pass the written test or the background checks , the DMV will issue a CDL that does not have a HazMat endorsement . It is important that a driver whose address has changed promptly file a change of address with the NYS DMV. See Address",Renew a hazardous materials (HazMat) endorsement#1_0,643e87f54a53ea908b16e517e694e2ea
"No. Been there, done that.",Would you like to know how long the background checks will take?,No,"[[{'sp_id': '17', 'label': 'precondition'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,643e87f54a53ea908b16e517e694e2ea
No. ,Would you like to know how you will be notified of the results?,No.,"[[{'sp_id': '21', 'label': 'precondition'}]]",Can I get a temporary HazMat endorsement before the background checks are complete?,Renew a hazardous materials (HazMat) endorsement#1_0,643e87f54a53ea908b16e517e694e2ea
YES. Finally.,"The Federal Transportation Security Administration TSA will notify you by mail of the results of the background check based on federal standards only. The TSA website has information about the federal background checks for the HazMat endorsements. Please do not request the results of background checks from the DMV, Identogo, or the TSA.",no survey,"[[{'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}, {'sp_id': '24', 'label': 'solution'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,643e87f54a53ea908b16e517e694e2ea
I'm wondering what steps are involved with renewing a HazMat endorsement?,Do you currently have a HazMat endorsement that is due for renewal at this time?,(a) re-assignment,"[[{'sp_id': '2', 'label': 'precondition'}]]",How do I renew my hazardous materials (HazMat) endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,a6de363f7de36fa5b85bd9d3449c3d4e
"No, not at the moment",When was the last time you had a background check carried out in relation to Hazmat endorsement?,no,"[[{'sp_id': '5', 'label': 'precondition'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,a6de363f7de36fa5b85bd9d3449c3d4e
I haven't had one carried out,Have you provided a copy of your fingerprints for the background check in relation to the HazMat endorsement?,hazardous materials endorsement,"[[{'sp_id': '8', 'label': 'precondition'}]]","poses a security threat that warrants denying him or her the authorization to transport hazardous materials. No hazardous materials endorsement may be issued, transferred or renewed unless the background checks result in a determination by the",Renew a hazardous materials (HazMat) endorsement#1_0,a6de363f7de36fa5b85bd9d3449c3d4e
"No, I haven't provided any fingerprint sample",Are you aware of the procedures and timelines involved with the turnaround times in relation to a renewal of HazMat endorsement? ,No problem,"[[{'sp_id': '17', 'label': 'precondition'}]]",How do I provide my fingerprints for the background check?,Renew a hazardous materials (HazMat) endorsement#1_0,a6de363f7de36fa5b85bd9d3449c3d4e
"No, I am not fully up to speed with these",Are you aware of the procedure involved in relation to notification of results of background checks regarding HazMat endorsement?,no,"[[{'sp_id': '21', 'label': 'precondition'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,a6de363f7de36fa5b85bd9d3449c3d4e
"Yes, I am aware that I am notified of the outcome of any background checks that are carried out on me","Just to clarify, you will be notified by the TSA about the results of your background check. The TSA website has full information about background checks for HazMat endorsement. The results of these background checks should not be requested from the DMV, Identogo or the TSA",I am aware,"[[{'sp_id': '22', 'label': 'solution'}, {'sp_id': '23', 'label': 'solution'}, {'sp_id': '24', 'label': 'solution'}]]",How will I be notified of the results?,Renew a hazardous materials (HazMat) endorsement#1_0,a6de363f7de36fa5b85bd9d3449c3d4e
I need info about HazMat endorsement,Do you want to know how to renew your HazMat endorsement?,HazMat,"[[{'sp_id': '2', 'label': 'precondition'}]]",What if I no longer need the HazMat endorsement?,Renew a hazardous materials (HazMat) endorsement#1_0,18e2b0e66b17bd3e1ce7fa893b9b7597
"No,I need more info but not that",Do you know how often you need to get a background check?,I am not a fan of the current news,"[[{'sp_id': '5', 'label': 'precondition'}]]",Change for more information.,Renew a hazardous materials (HazMat) endorsement#1_0,18e2b0e66b17bd3e1ce7fa893b9b7597
"Yes, i know that",Do you want to keep your HazMat endorsement?,The New York State Division of Criminal Justice Services,"[[{'sp_id': '6', 'label': 'precondition'}]]",and that his or her United States citizenship or permanent legal presence in the United States be verified. The background checks include a check of criminal history data from the NYS Division of Criminal Justice Services and the Federal Bureau of,Renew a hazardous materials (HazMat) endorsement#1_0,18e2b0e66b17bd3e1ce7fa893b9b7597
"Yes, please","In that case, the driver need to provide fingerprints and pass the background checks every five years",no,"[[{'sp_id': '7', 'label': 'solution'}]]",yes or no survey:,Renew a hazardous materials (HazMat) endorsement#1_0,18e2b0e66b17bd3e1ce7fa893b9b7597
Can I renew by phone?,Sorry but that's not possible ,No,"[[{'sp_id': '62', 'label': 'solution'}]]","Do it by phone: 
You can't renew a HazMat endorsement by phone. You can call or email the HazMat unit with questions at 1 - 518 - 408 - 2997 or [email protected] [5 ]",Renew a hazardous materials (HazMat) endorsement#1_0,18e2b0e66b17bd3e1ce7fa893b9b7597
Is it possible to get a temporary HazMat endorsement before background checks are completed?,Sorry but no. We can't issue the HazMat endorsement until the background checks are completed and approved. We will provide a CDL with the HazMat endorsement that is valid for 90 days,Yes,"[[{'sp_id': '27', 'label': 'solution'}, {'sp_id': '28', 'label': 'solution'}, {'sp_id': '29', 'label': 'solution'}]]",Can I get a temporary HazMat endorsement before the background checks are complete?,Renew a hazardous materials (HazMat) endorsement#1_0,18e2b0e66b17bd3e1ce7fa893b9b7597
