,question,answer,model_answer,true_ref_str,attribution,answer_f1,answer_prec,answer_recall,autoais_retrevied(model_answer),att_f1,att_prec,att_recall,autoais_true_answer,BLEU,ROUGHLS,BLEU_ANS,ROUGHLS_ANS,cos_sim,cos_sim_ans
758,"Hi, i'm going to take my road test soon, and i know is getting way ahead, but i wanted to know what happens once i pass the test?","Once you pass your test, the license examiner will give you an interim license. Until you receive your photo drive license by mail in a period of two weeks, the interim license will allow you to drive, so keep it along you photo learner permit all the time.",I'll be able to get a job.,"our license examiner will give you an interim license that allows you to drive.  Keep the interim license with your photo learner permit  you will receive your photo driver license in the mail, in about 2 weeks ",After you pass your test,0.0408163265306122,0.1666666666666666,0.0232558139534883,it is not possible to tell,0.1025641025641025,0.4,0.0588235294117647,you receive your photo drive license by mail in a period of two weeks,0.0765344119984825,0.0199160485702126,0.0686334990923525,0.0181467135277889,0.5482415,0.4882104
759,"Wow, that's cool, and what if i'm still under 18? Is there any advice you could give me?","If you still underage, then you must know you have to obey any restrictions for those junior drivers. For more information, please check the Graduated Driver License law and restrictions.",Wait at least 6 months from the date you received your learner permit to schedule your road test.,you must obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ] ,"If you are under 18 
If you are under age 18 , you must wait at least 6 months from the date you received your learner permit to schedule your road test.",0.0869565217391304,0.1176470588235294,0.0689655172413793,yes,0.196078431372549,0.1666666666666666,0.238095238095238,yes,0.0140606039169501,0.0050186379472124,0.0219721685670066,0.0073246038623861,0.6097576,0.5213313
760,"Um, ok, i'll check that out. Listen, i went for that myself, but i wanted to know for a friend. Where she can find more information about pre-licensing certificate?","Very simple. Just need to tell her to check the Prepare for your Road Test document. There she'll find out all the info she wants to know, as the fee she must pay, for example.",a valid New York State learner permit,"see Prepare for your road test [12].  The fee for up to two road tests for a non - commercial license is included in your $10.00 driver license application fee.  Usually, the earliest date is within three to five weeks , ","a valid New York State learner permit see a sample learner permit [3 ] an original, unexpired Pre - Licensing Course Certificate MV-278 or a Student Certificate of Completion MV-285 1 at least one unused test available 2 the ZIP Code for the test",0.0,0.0,0.0,yes,0.0833333333333333,0.0833333333333333,0.0833333333333333,Yes,0.0092946793037181,0.0035430862919168,0.0533750765146476,0.015099408245447,0.60708064,0.48293278
761,"Thanks, i'll tell her. uh, i don't want to think about it, but, what happens if i fail may test?","I understand your concerns. In that case, you'll be able to keep using your learner permit until you get another road test.",I'll be fired.,Don't worry. ,If you fail your test,0.08,0.3333333333333333,0.0454545454545454,it is not possible to tell,0.0,0.0,0.0,the teacher will give you a refund,0.0739072349494318,0.0187193403049845,0.1344791119656338,0.0312717936716751,0.5549099,0.4376179
762,"Ok ,but what if my permit expires before that? Can i get a new one and not miss my test?","Yes, you must get a new one before your new road test. You should check Get a learner permit for more info about it.",Yes,you must get a new learner permit.  See Get a learner permit [10]. ,,0.0869565217391304,1.0,0.0454545454545454,no,0.0,0.0,0.0,yes,0.0,0.0,0.537284965911771,0.0954120756313892,0.49161166,0.5652396
763,"I have passed my road test, now what?",You will receive an interim license that allows you to drive. Keep the interim license with your photo learner permit. You will receive your photo driver license in the mail  in about 2 weeks.,I am a driver.,"our license examiner will give you an interim license that allows you to drive.  Keep the interim license with your photo learner permit  you will receive your photo driver license in the mail, in about 2 weeks ",After you pass your test,0.0588235294117647,0.3333333333333333,0.032258064516129,it is not possible to tell,0.1025641025641025,0.4,0.0588235294117647,you will receive your photo driver license in the mail in about 2 weeks,0.0765344119984825,0.0199160485702126,0.1309831588704742,0.0304588441936504,0.5972788,0.4771108
764,What should I do if I am 17 years old and I have a DJ Class driver's license?,"You must obey the restrictions for junior drivers. Please, see ""Graduated Driver License GDL Law and restrictions on drivers under age 18"" for more information.",obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ],you must obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ] ,"DJ, MJ or DJMJ driver license , you must obey the restrictions for junior drivers see Graduated Driver License GDL Law and restrictions on drivers under age 18 [9 ]",0.744186046511628,0.8421052631578947,0.6666666666666666,yes,0.7916666666666667,0.7037037037037037,0.9047619047619048,yes,0.0142151655126608,0.0051245179428802,0.0182913662688095,0.0063228271351011,0.54450786,0.47114956
765,"I would like to pay for additional tests, how can I do it?",Did you fail your road test?,You can pay for tests by credit card.,"If you fail your road test , ",How to pay for additional tests,0.1428571428571428,0.125,0.1666666666666666,It's impossible to say,0.0,0.0,0.0,no,0.0615509345603797,0.0168407750473335,0.0513572562032451,0.0145285820352128,0.6732012,0.5552621
766,Sadly yes,You can pay for additional tests online or by phone.,No survey,you can pay for additional tests online or by phone. ,": 


yes or no survey:",0.0,0.0,0.0,no survey,0.1428571428571428,0.25,0.1,No,0.0792043134352459,0.020252205910213,0.1982011858337868,0.0418564510867763,0.44490373,0.46652827
767,How can I get one a Pre-Licensing Course Certificate MV-278?,"First of all, see ""Prepare for your road test"". Then the fee for up to two road tests for a non-commercial license is included in your $10 driver license application fee. The earliest date is within three to five weeks.",a valid New York State learner permit,"see Prepare for your road test [12].  The fee for up to two road tests for a non - commercial license is included in your $10.00 driver license application fee.  Usually, the earliest date is within three to five weeks , ","a valid New York State learner permit see a sample learner permit [3 ] an original, unexpired Pre - Licensing Course Certificate MV-278 or a Student Certificate of Completion MV-285 1 at least one unused test available 2 the ZIP Code for the test",0.0,0.0,0.0,yes,0.0833333333333333,0.0833333333333333,0.0833333333333333,yes,0.0092946793037181,0.0035430862919168,0.0543036868784661,0.0153621051425728,0.60708064,0.48293278
768,My temporary learner permit is without a photo... is this a problem?," You must show a NY State photo driver license or a NY State non-driver ID Card, Photo documents from other states are not acceptable. The vehicle must have functional seat belts, headlights, windshield wipers and other equipment, a front passenger area and a seat belt free of debris, clutter or debris that may stain or damage the license examiner's uniform, and a driver's door front passenger that can be opened from inside the vehicle.",No,"you must also show a NY State photo driver license or a NY State non - driver ID Card.  Photo documents from other states are not acceptable.  The vehicle must have functional seat belts, headlights, windshield wipers and other equipment, a front passenger area and seatbelt free of trash, clutter or debris that might stain or damage the license examiner s uniform, and a front passenger door that is able to be opened from the inside of the vehicle ",,0.0,0.0,0.0,no,0.0,0.0,0.0,no,0.0,0.0,0.5946035575013605,0.080324235179392,0.49161166,0.5307318
769,What happens if I fail my road test?,"The main thing is not to worry, it's not the end of the world",I will be unable to pass the road test.,Don't worry. ,If you fail your test,0.1052631578947368,0.125,0.0909090909090909,I will be unable to pass the road test,0.0,0.0,0.0,it's not the end of the world,0.0739072349494318,0.0187193403049845,0.0496543389391786,0.0141841351935006,0.5549099,0.6390245
770,"If I have a temporary learner permit, without a photo, how do I pay for any additional road tests?","If your license is temporary, you must bring your NY State driver license with you, or alternatively, a NY State non-driver ID Card",online,"you must also show a NY State photo driver license or a NY State non - driver ID Card.  Photo documents from other states are not acceptable.  The vehicle must have functional seat belts, headlights, windshield wipers and other equipment, a front passenger area and seatbelt free of trash, clutter or debris that might stain or damage the license examiner s uniform, and a front passenger door that is able to be opened from the inside of the vehicle ","If you fail your road test , you can pay for additional tests online or by phone.",0.0,0.0,0.0,yes,0.0465116279069767,0.125,0.0285714285714285,no,0.0266767577297766,0.0086424422238755,0.2886751345948128,0.0562152518127277,0.4962782,0.41868132
771,How do I pay for an additional road test after failing the initial test?,You can pay for this either online or by phone,You can pay for the additional test by credit card or cash.,you can pay for additional tests online or by phone. ,How to pay for additional tests,0.5714285714285713,0.5454545454545454,0.6,yes,0.5,0.6666666666666666,0.4,yes,0.0639692632469867,0.0175024470380604,0.0353644092828312,0.0108707216593003,0.4947465,0.56763387
